num,sgId,psName,sdName,wiwName,emdName,placeName,addr,floor
24,20260603,연수3동제1투,인천광역시,연수구,연수3동,"연수3동행정복지센터(1층, 민원실)",인천광역시 연수구 원인재로 283 (연수동),1층
25,20260603,연수3동제2투,인천광역시,연수구,연수3동,"인천연수초등학교(본관2층, 상상아트홈)",인천광역시 연수구 원인재로 324 (연수동),2층
26,20260603,연수3동제3투,인천광역시,연수구,연수3동,"연수중학교(본관1층, 연수다가치실)",인천광역시 연수구 원인재로 231 (연수동),1층
27,20260603,연수3동제4투,인천광역시,연수구,연수3동,"인천중앙초등학교(신관 1층, 인천동부특수교육지원센터)",인천광역시 연수구 새말로 153 (연수동),1층
28,20260603,청학동제1투,인천광역시,연수구,청학동,"청학동행정복지센터(3층, 회의실)",인천광역시 연수구 비류대로 287 (청학동),3층이상
29,20260603,청학동제2투,인천광역시,연수구,청학동,"청학문화센터(1층, 전시실)",인천광역시 연수구 비류대로 299 (청학동),1층
30,20260603,청학동제3투,인천광역시,연수구,청학동,"인천바이오과학고등학교(2층, 3-2반)",인천광역시 연수구 용담로 12 (청학동),2층
31,20260603,청학동제4투,인천광역시,연수구,청학동,"인천청학초등학교(1층, 늘봄교실2)",인천광역시 연수구 함박뫼로 25 (청학동),1층
32,20260603,청학동제5투,인천광역시,연수구,청학동,안골마을 창작플랫폼(2층),인천광역시 연수구 비류대로 235 (청학동),2층
33,20260603,청학동제6투,인천광역시,연수구,청학동,"인천광역시 연수구 체육회(2층, 회의실)",인천광역시 연수구 비류대로294번길 26 (청학동),2층
34,20260603,동춘1동제1투,인천광역시,연수구,동춘1동,"인천장애인종합복지관(2층, 강당)",인천광역시 연수구 앵고개로 130 (동춘동),2층
35,20260603,동춘1동제2투,인천광역시,연수구,동춘1동,"동춘초등학교(1층, 과학실)",인천광역시 연수구 앵고개로 224 (동춘동),1층
36,20260603,동춘1동제3투,인천광역시,연수구,동춘1동,"동춘1동행정복지센터(3층, 다목적실)",인천광역시 연수구 먼우금로 117 (동춘동),3층이상
37,20260603,동춘1동제4투,인천광역시,연수구,동춘1동,"연수여자고등학교(1층, 사회교과교실1)",인천광역시 연수구 먼우금로141번길 9 (동춘동),1층
38,20260603,동춘1동제5투,인천광역시,연수구,동춘1동,"인천박문초등학교(1층, 시청각실)",인천광역시 연수구 봉재산로 138-22 (동춘동),1층
39,20260603,동춘1동제6투,인천광역시,연수구,동춘1동,"인천새봄초등학교(1층, 로비)",인천광역시 연수구 앵고개로104번길 34 (동춘동),1층
40,20260603,동춘2동제1투,인천광역시,연수구,동춘2동,"동춘2동행정복지센터(1층, 민원실)",인천광역시 연수구 먼우금로 41 (동춘동),1층
41,20260603,동춘2동제2투,인천광역시,연수구,동춘2동,"인천동막초등학교(1층, 맞춤형교실)",인천광역시 연수구 원인재로 36 (동춘동),1층
42,20260603,동춘2동제3투,인천광역시,연수구,동춘2동,"인천서면초등학교(1층, 1-1반)",인천광역시 연수구 먼우금로 54 (동춘동),1층
43,20260603,동춘2동제4투,인천광역시,연수구,동춘2동,"인천여자중학교(1층, 미술실)",인천광역시 연수구 원인재로 47 (동춘동),1층
44,20260603,동춘3동제1투,인천광역시,연수구,동춘3동,"동춘3동행정복지센터(1층, 민원실)",인천광역시 연수구 원인재로 110 (동춘동),1층
45,20260603,동춘3동제2투,인천광역시,연수구,동춘3동,"인천연성초등학교(1층, 실내활동실)",인천광역시 연수구 원인재로 116 (동춘동),1층
46,20260603,동춘3동제3투,인천광역시,연수구,동춘3동,"인천청량초등학교(청량마루 2층, 강당)",인천광역시 연수구 먼우금로 158 (동춘동),2층
47,20260603,동춘3동제4투,인천광역시,연수구,동춘3동,"인천청량중학교(1층, 1-3반)",인천광역시 연수구 먼우금로 138 (동춘동),1층
48,20260603,송도1동제1투,인천광역시,연수구,송도1동,"신송고등학교(1층, 영어102실)",인천광역시 연수구 신송로6번길 56 (송도동),1층
49,20260603,송도1동제2투,인천광역시,연수구,송도1동,"신송중학교(1층, 진로활동실)",인천광역시 연수구 해돋이로56번길 12 (송도동),1층
50,20260603,송도1동제3투,인천광역시,연수구,송도1동,"송도1동행정복지센터(1층, 민원실)",인천광역시 연수구 하모니로35번길 8 (송도동),1층
51,20260603,송도1동제4투,인천광역시,연수구,송도1동,"인천신송초등학교(2층, 다목적실)",인천광역시 연수구 해돋이로56번길 28 (송도동),2층
52,20260603,송도1동제5투,인천광역시,연수구,송도1동,"인천해송초등학교(1층, 급식실)",인천광역시 연수구 인천타워대로54번길 46 (송도동),1층
53,20260603,송도1동제6투,인천광역시,연수구,송도1동,"인천해송중학교(1층, 1-4반)",인천광역시 연수구 해송로 148 (송도동),1층
54,20260603,송도1동제7투,인천광역시,연수구,송도1동,"송도더샵퍼스트월드(1층, 생활지원센터)",인천광역시 연수구 해돋이로 107 (송도동),1층
55,20260603,송도1동제8투,인천광역시,연수구,송도1동,"롯데몰송도캐슬파크 (1층, B동 로비) ",인천광역시 연수구 인천타워대로132번길 9 (송도동),1층
56,20260603,송도2동제1투,인천광역시,연수구,송도2동,"인천명선초등학교(1층, 방과후교실1)",인천광역시 연수구 컨벤시아대로42번길 64 (송도동),1층
57,20260603,송도2동제2투,인천광역시,연수구,송도2동,"인천명선초등학교(1층, 방과후교실2)",인천광역시 연수구 컨벤시아대로42번길 64 (송도동),1층
58,20260603,송도2동제3투,인천광역시,연수구,송도2동,"인천신정초등학교(1층, 1-1반)",인천광역시 연수구 아트센터대로97번길 72 (송도동),1층
59,20260603,송도2동제4투,인천광역시,연수구,송도2동,"송도2동행정복지센터(1층, 사무실)",인천광역시 연수구 신송로 248 (송도동),1층
60,20260603,송도2동제5투,인천광역시,연수구,송도2동,"인천신정초등학교(1층, 1-4반)",인천광역시 연수구 아트센터대로97번길 72 (송도동),1층
61,20260603,송도2동제6투,인천광역시,연수구,송도2동,"인천연송초등학교(1층, 1-1반)",인천광역시 연수구 해돋이로 248 (송도동),1층
62,20260603,송도2동제7투,인천광역시,연수구,송도2동,"인천연송초등학교(1층, 1-2반)",인천광역시 연수구 해돋이로 248 (송도동),1층
63,20260603,송도3동제1투,인천광역시,연수구,송도3동,"인천송원초등학교(1층, 1-1반)",인천광역시 연수구 송도과학로51번길 60 (송도동),1층
64,20260603,송도3동제2투,인천광역시,연수구,송도3동,"박문중학교(1층, 로비)",인천광역시 연수구 송도과학로51번길 102 (송도동),1층
65,20260603,송도3동제3투,인천광역시,연수구,송도3동,"능허대중학교 (1층,  1-2반)",인천광역시 연수구 송도교육로 31 (송도동),1층
66,20260603,송도3동제4투,인천광역시,연수구,송도3동,"인천첨단초등학교(1층, 1-4반)",인천광역시 연수구 송도교육로 20 (송도동),1층
67,20260603,송도3동제5투,인천광역시,연수구,송도3동,"인천송원초등학교(1층, 1-5반)",인천광역시 연수구 송도과학로51번길 60 (송도동),1층
68,20260603,송도3동제6투,인천광역시,연수구,송도3동,"송도3동행정복지센터(1층, 민원실)",인천광역시 연수구 송도교육로 63 (송도동),1층
69,20260603,송도3동제7투,인천광역시,연수구,송도3동,"인천첨단초등학교 (1층, 1-5반)",인천광역시 연수구 송도교육로 20 (송도동),1층
70,20260603,송도3동제8투,인천광역시,연수구,송도3동,"인천송명초등학교(1층, 1-5반)",인천광역시 연수구 송도교육로 19 (송도동),1층
71,20260603,송도3동제9투,인천광역시,연수구,송도3동,"송도 더샵 센트럴시티(1층, 맘스카페)",인천광역시 연수구 송도국제대로 261 (송도동),1층
72,20260603,송도4동제1투,인천광역시,연수구,송도4동,"송도4동행정복지센터(1층, 민원실)",인천광역시 연수구 컨벤시아대로252번길 79 (송도동),1층
73,20260603,송도4동제2투,인천광역시,연수구,송도4동,"송도 더샵 퍼스트파크 13단지(1층, 퍼스트라운지)",인천광역시 연수구 컨벤시아대로252번길 70 (송도동),1층
74,20260603,송도4동제3투,인천광역시,연수구,송도4동,"인천송일초등학교(1층, 과학실2)",인천광역시 연수구 컨벤시아대로252번길 15 (송도동),1층
75,20260603,송도4동제4투,인천광역시,연수구,송도4동,"인천예송중학교(2층, 강당)",인천광역시 연수구 아카데미로 212 (송도동),2층
76,20260603,송도4동제5투,인천광역시,연수구,송도4동,"인천현송초등학교(3층, 시청각실)",인천광역시 연수구 아카데미로312번길 96 (송도동),3층이상
77,20260603,송도4동제6투,인천광역시,연수구,송도4동,"인천현송중학교(1층, 시청각실)",인천광역시 연수구 아카데미로312번길 84 (송도동),1층
78,20260603,송도4동제7투,인천광역시,연수구,송도4동,"인천송빛초등학교(1층, 세미나실)",인천광역시 연수구 아카데미로343번길 27 (송도동),1층
79,20260603,송도4동제8투,인천광역시,연수구,송도4동,"힐스테이트송도더스카이 101동(1층, 골든라운지)","인천광역시 연수구 인천타워대로 365 (송도동, 힐스테이트 송도 더스카이)",1층
80,20260603,송도5동제1투,인천광역시,연수구,송도5동,"e편한세상 송도(지하1층, 라운지카페)",인천광역시 연수구 랜드마크로 113 (송도동),지하
81,20260603,송도5동제2투,인천광역시,연수구,송도5동,"인천미송초등학교(1층, 1-5반)",인천광역시 연수구 아카데미로 667 (송도동),1층
82,20260603,송도5동제3투,인천광역시,연수구,송도5동,"송도 SK뷰(2층, 작은도서관)",인천광역시 연수구 랜드마크로 19 (송도동),2층
83,20260603,송도5동제4투,인천광역시,연수구,송도5동,"더샵 송도 마리나베이(지하1층, 다목적홀)",인천광역시 연수구 랜드마크로 160 (송도동),지하
84,20260603,송도5동제5투,인천광역시,연수구,송도5동,"랜드마크시티센트럴더샵(1층, 작은도서관)",인천광역시 연수구 랜드마크로 68 (송도동),1층
85,20260603,송도5동제6투,인천광역시,연수구,송도5동,"힐스테이트 송도더테라스(지하1층, 클럽하우스)",인천광역시 연수구 센트럴로 415 (송도동),지하
86,20260603,송도5동제7투,인천광역시,연수구,송도5동,송도5동 작은도서관(1층),인천광역시 연수구 인천타워대로 501 (송도동),1층
87,20260603,송도5동제8투,인천광역시,연수구,송도5동,"호반써밋 송도(지하1층, 커뮤니티센터 GX룸)","인천광역시 연수구 랜드마크로 20 (송도동, 호반 써밋 송도)",지하
