시도,구시군,선거종류,선거구코드,선거구명,당선인수,경계당선자,경계당선자득표,첫낙선자,첫낙선자득표,당선권경계표차,추가송부투표소수,공개투표소명수,확인된중단수,검토등급,해석제한,출처URL
부산광역시,동래구,기초의원,6260605,동래구마선거구,3,이환기,4299,권영원,4020,279,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,광역의원,5260501,부산진구제1선거구,1,박희용,26920,성현옥,24253,2667,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,광역의원,5260502,부산진구제2선거구,1,한갑용,24222,이대석,23023,1199,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,광역의원,5260503,부산진구제3선거구,1,김재운,22774,장백산,21090,1684,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,광역의원,5260504,부산진구제4선거구,1,배영숙,25656,한일태,21553,4103,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,기초의원,6260501,부산진구가선거구,3,오우택,5624,이민규,4426,1198,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,부산진구,기초의원,6260505,부산진구마선거구,2,김철현,9218,김동효,1352,7866,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,북구,광역의원,5260801,북구제1선거구,1,강영두,19351,문영남,19325,26,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,북구,광역의원,5260802,북구제2선거구,1,김효정,25009,이순영,16746,8263,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,북구,광역의원,5260803,북구제3선거구,1,이종진,15367,정양훈,14358,1009,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,북구,광역의원,5260804,북구제4선거구,1,김태희,23901,박종율,23247,654,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사상구,광역의원,5261601,사상구제1선거구,1,윤태한,27526,정성열,24560,2966,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사상구,광역의원,5261602,사상구제2선거구,1,서경태,26899,정춘희,25550,1349,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사상구,기초의원,6261601,사상구가선거구,3,배연옥,5626,전영주,5012,614,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사상구,기초의원,6261602,사상구나선거구,2,윤홍현,5570,김향남,4742,828,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사상구,기초의원,6261603,사상구다선거구,2,주성환,11498,신세영,867,10631,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사하구,기초의원,6261101,사하구가선거구,3,윤보수,6458,김진주,3785,2673,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사하구,기초의원,6261102,사하구나선거구,3,정삼균,8297,강태인,7450,847,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사하구,기초의원,6261103,사하구다선거구,2,조재영,10193,정명철,2203,7990,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사하구,기초의원,6261104,사하구라선거구,2,김민경,6858,유동철,1630,5228,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,사하구,기초의원,6261105,사하구마선거구,3,이임선,4533,장재희,3294,1239,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,서구,광역의원,5260201,서구제1선거구,1,송상조,16671,윤지환,13382,3289,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,서구,광역의원,5260202,서구제2선거구,1,이용운,14125,조수호,10942,3183,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,서구,기초의원,6260201,서구가선거구,3,강경미,4541,황도인,3494,1047,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,서구,기초의원,6260202,서구나선거구,3,이현우,4572,이정향,3776,796,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,수영구,광역의원,5261501,수영구제1선거구,1,조병제,26546,황성의,22060,4486,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,수영구,광역의원,5261502,수영구제2선거구,1,김보언,23311,최영아,17598,5713,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,수영구,기초의원,6261502,수영구나선거구,2,이나견,10618,최승호,1559,9059,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,수영구,기초의원,6261504,수영구라선거구,2,이대웅,8219,김종근,2108,6111,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,광역의원,5261401,연제구제1선거구,1,최홍찬,30090,정홍숙,27823,2267,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,광역의원,5261402,연제구제2선거구,1,이열,29926,권성하,26428,3498,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,기초의원,6261401,연제구가선거구,3,차성민,5655,노민현,5348,307,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,기초의원,6261402,연제구나선거구,2,김근영,7891,황지원,2815,5076,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,기초의원,6261403,연제구다선거구,2,이미소,10850,권종헌,5552,5298,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,연제구,기초의원,6261404,연제구라선거구,2,성태준,7378,이정은,4759,2619,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,영도구,광역의원,5260401,영도구제1선거구,1,김은명,12431,홍희철,12372,59,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,영도구,광역의원,5260402,영도구제2선거구,1,박상현,14797,양준모,14697,100,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,영도구,기초의원,6260401,영도구가선거구,3,권혁,5901,강소영,3006,2895,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,영도구,기초의원,6260402,영도구나선거구,3,박승중,4520,서정희,3674,846,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,중구,광역의원,5260101,중구선거구,1,강주택,10667,김시형,8344,2323,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,중구,기초의원,6260101,중구가선거구,3,금동욱,1714,최학철,1272,442,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,중구,기초의원,6260102,중구나선거구,3,이인구,1821,강인규,1603,218,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,광역의원,5260901,해운대구제1선거구,1,박준영,30827,김삼수,22263,8564,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,광역의원,5260902,해운대구제2선거구,1,최은영,29069,임말숙,28824,245,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,광역의원,5260903,해운대구제3선거구,1,김태효,20329,이상곤,17876,2453,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,광역의원,5260904,해운대구제4선거구,1,강무길,23803,윤영동,20461,3342,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,기초의원,6260901,해운대구가선거구,2,이태희,11057,박현군,691,10366,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,기초의원,6260902,해운대구나선거구,3,최소영,5026,오기정,3547,1479,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,기초의원,6260903,해운대구다선거구,3,김민정,5295,황기전,3442,1853,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,기초의원,6260907,해운대구사선거구,2,박정요,9875,나근호,2726,7149,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
부산광역시,해운대구,기초의원,6260908,해운대구아선거구,2,손수진,4391,박호정,3676,715,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112301,강남구제1선거구,1,민경희,33168,김선경,5856,27312,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112302,강남구제2선거구,1,강신욱,25915,황선수,15522,10393,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112303,강남구제3선거구,1,이인화,32134,조유란,16746,15388,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112304,강남구제4선거구,1,유만희,34870,안형순,25847,9023,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112305,강남구제5선거구,1,이도희,35370,김숭선,13474,21896,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,광역의원,5112306,강남구제6선거구,1,김길영,30349,김영빈,12197,18152,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112301,강남구가선거구,2,김진경,5727,장인숙,2427,3300,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112302,강남구나선거구,3,이종원,3702,황영각,1100,2602,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112303,강남구다선거구,3,이재진,7586,장용수,4266,3320,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112304,강남구라선거구,3,박대용,6027,구성도,2001,4026,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112305,강남구마선거구,2,이상애,11103,하숙자,3680,7423,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112307,강남구사선거구,2,김윤희,6092,노애자,5087,1005,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강남구,기초의원,6112309,강남구자선거구,3,염희옥,4712,김동현,2233,2479,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112501,강동구제1선거구,1,이희동,24850,남효선,24227,623,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112502,강동구제2선거구,1,박춘선,23353,김남현,19733,3620,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112503,강동구제3선거구,1,이준형,22228,김현석,18550,3678,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112504,강동구제4선거구,1,양평호,25512,조동탁,22484,3028,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112505,강동구제5선거구,1,황인구,19272,김영철,16945,2327,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,광역의원,5112506,강동구제6선거구,1,장태용,31985,이동매,28229,3756,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112501,강동구가선거구,3,김현우,9138,한진수,7563,1575,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112502,강동구나선거구,3,서회원,7577,이준재,6461,1116,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112504,강동구라선거구,3,김종범,5541,제갑섭,5036,505,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112505,강동구마선거구,3,심우열,4117,김정일,1791,2326,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112506,강동구바선거구,2,김경천,15070,정민우,1539,13531,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강동구,기초의원,6112507,강동구사선거구,3,김미정,9524,손재용,8975,549,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,광역의원,5110901,강북구제1선거구,1,김명희,21712,이종환,16164,5548,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,광역의원,5110902,강북구제2선거구,1,이상훈,20369,정초립,14166,6203,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,광역의원,5110903,강북구제3선거구,1,곽인혜,25139,한수종,16578,8561,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,광역의원,5110904,강북구제4선거구,1,허광행,19078,강경덕,13261,5817,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,기초의원,6110901,강북구가선거구,3,박상구,7556,박철우,5553,2003,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,기초의원,6110902,강북구나선거구,3,이상수,6948,조윤섭,4903,2045,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강북구,기초의원,6110903,강북구다선거구,3,배증윤,7811,심재억,6620,1191,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
서울특별시,강서구,광역의원,5111601,강서구제1선거구,1,고찬양,26850,한지산,17602,9248,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
